date,season,ldh_region,region_name,ed_visits,health_population_2020,ed_visits_per_100k,lix_parish_count,advisory_parishes,warning_parishes,advisory_pct,warning_pct,severity_score,headline,mean_hazard_hours
2023-10-30,2023,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2023-10-30,2023,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2023-10-30,2023,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2023-10-31,2023,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2023-10-31,2023,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2023-10-31,2023,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2023-10-31,2023,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-01,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-01,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-01,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-01,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-02,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-02,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-02,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-02,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-03,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-03,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-03,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-03,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-04,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-04,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-04,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-04,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-05,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-05,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-05,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-05,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-06,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-06,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-06,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-06,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-07,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-07,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-07,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-07,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-08,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-08,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-08,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-08,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-09,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-09,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-09,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-09,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-10,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-10,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-10,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-10,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-11,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-11,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-11,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-11,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-12,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-12,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-12,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-12,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-13,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-13,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-13,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-13,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-14,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-14,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-14,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-14,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-15,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-15,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-15,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-15,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-16,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-16,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-16,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-16,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-17,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-17,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-17,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-17,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-18,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-18,2024,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-18,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-18,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-19,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-19,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-19,2024,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-19,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-20,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-20,2024,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-20,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-20,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-21,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-21,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-21,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-21,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-22,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-22,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-22,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-22,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-23,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-23,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-23,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-23,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-24,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-24,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-24,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-24,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-25,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-25,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-25,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-25,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-26,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-26,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-26,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-26,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-27,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-27,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-27,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-27,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-28,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-28,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-28,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-28,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-29,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-29,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-29,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-29,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-04-30,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-04-30,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-04-30,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-04-30,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-01,2024,1,Southeast,0,892057,0.000,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-01,2024,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-01,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-01,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-02,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-02,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-02,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-02,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-03,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-03,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-03,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-03,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-04,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-04,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-04,2024,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-04,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-05,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-05,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-05,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-05,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-06,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-06,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-06,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-06,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-07,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-07,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-07,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-07,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-08,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-08,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-08,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-08,2024,9,Northshore,6,596392,1.006,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-09,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-09,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-09,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-09,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-10,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-10,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-10,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-10,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-11,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-11,2024,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-11,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-11,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-12,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-12,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-12,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-12,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-13,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-13,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-13,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-13,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-14,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-14,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-14,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-14,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-15,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-15,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-15,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-15,2024,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-16,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-16,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-16,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-16,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-17,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-17,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-17,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-17,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-18,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-18,2024,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-18,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-18,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-19,2024,1,Southeast,4,892057,0.448,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-19,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-19,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-19,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-20,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-20,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-20,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-20,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-21,2024,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-21,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-21,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-21,2024,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-22,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-22,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-22,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-22,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-23,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-23,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-23,2024,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-23,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-24,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-24,2024,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-24,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-24,2024,9,Northshore,2,596392,0.335,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-25,2024,1,Southeast,4,892057,0.448,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-25,2024,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-25,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-25,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-26,2024,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-26,2024,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-26,2024,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-26,2024,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-27,2024,1,Southeast,3,892057,0.336,4,4,0,100.00,0.00,1.0000,advisory,8.00
2024-05-27,2024,2,Capital Region,6,696328,0.862,7,7,0,100.00,0.00,1.0000,advisory,8.00
2024-05-27,2024,3,South Central,2,392800,0.509,6,6,0,100.00,0.00,1.0000,advisory,8.00
2024-05-27,2024,9,Northshore,5,596392,0.838,5,5,0,100.00,0.00,1.0000,advisory,8.00
2024-05-28,2024,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-28,2024,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-28,2024,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-28,2024,9,Northshore,6,596392,1.006,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-29,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-29,2024,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-29,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-29,2024,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-30,2024,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-30,2024,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-30,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-30,2024,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2024-05-31,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-05-31,2024,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2024-05-31,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-05-31,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-06-01,2024,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2024-06-01,2024,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2024-06-01,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-06-01,2024,9,Northshore,0,596392,0.000,5,0,0,0.00,0.00,0.0000,none,0.00
2024-06-02,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-06-02,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-06-02,2024,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2024-06-02,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-06-03,2024,1,Southeast,7,892057,0.785,4,0,0,0.00,0.00,0.0000,none,0.00
2024-06-03,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-06-03,2024,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2024-06-03,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-06-04,2024,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2024-06-04,2024,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2024-06-04,2024,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2024-06-04,2024,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2024-06-05,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
2024-06-05,2024,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2024-06-05,2024,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2024-06-05,2024,9,Northshore,1,596392,0.168,5,0,0,0.00,0.00,0.0000,none,0.00
2024-06-06,2024,1,Southeast,1,892057,0.112,4,0,0,0.00,0.00,0.0000,none,0.00
